,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel32,7,4,7,10,13,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(13, 7), [12, 7], [11, 7], [10, 7], [9, 7], [8, 7], [8, 6], [8, 7], [7, 7], [7, 8], [7, 9], [7, 10]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1)]","[7, 8]","[0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2]",2,6,6,270
1,maxModel32,13,5,13,9,6,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[(6, 7), [7, 7], [8, 7], [9, 7], [10, 7], [10, 8], [11, 8], [12, 8], [13, 8], [13, 9]]","[(1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1)]",[5],"[0, 0, 0, 0, 0, 0, 0, 0, 2]",1,4,7,90
2,maxModel32,3,2,11,2,7,10,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 10), [7, 9], [7, 8], [7, 7], [7, 6], [7, 5], [7, 4], [7, 3], [6, 3], [5, 3], [4, 3], [4, 2], [3, 2]]","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, -1), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",0,8,8,0
3,maxModel32,4,8,10,8,7,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 0), [7, 1], [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [6, 7], [5, 7], [5, 8], [4, 8]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",0,6,8,180
4,maxModel32,3,5,3,9,9,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [4, 8], [5, 8], [4, 8], [3, 8], [3, 9]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (1, 0), (-1, 0), (-1, 0), (0, 1)]","[6, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",2,4,6,270
5,maxModel32,3,3,3,11,9,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [4, 6], [4, 5], [3, 5], [3, 4], [3, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1)]",[8],"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",1,8,6,270
6,maxModel32,3,9,11,9,7,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 2), [7, 3], [8, 3], [8, 4], [8, 5], [8, 6], [8, 7], [9, 7], [9, 8], [10, 8], [11, 8], [11, 9]]","[(0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, 1)]",[2],"[0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0]",1,8,7,180
7,maxModel32,6,4,6,10,13,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(13, 7), [12, 7], [11, 7], [11, 8], [10, 8], [9, 8], [8, 8], [7, 8], [7, 9], [8, 9], [7, 9], [6, 9], [6, 10]]","[(-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (1, 0), (-1, 0), (-1, 0), (0, 1)]","[3, 9]","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 2]",2,6,7,270
8,maxModel32,5,9,9,9,7,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 1), [7, 2], [7, 3], [7, 4], [7, 5], [7, 6], [7, 7], [7, 8], [7, 9], [6, 9], [5, 9]]","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0)]",[],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,4,8,180
9,maxModel32,13,3,13,11,6,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(6, 7), [7, 7], [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [12, 6], [12, 5], [12, 4], [13, 4], [13, 3]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, -1), (0, -1), (1, 0), (0, -1)]",[7],"[0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1]",special,8,7,90
