,name,bean1GridX,bean1GridY,bean2GridX,bean2GridY,playerGridX,playerGridY,reactionTime,trajectory,aimAction,noisePoint,goal,noiseNumber,bottom,height,direction
0,maxModel3,6,3,6,11,12,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(12, 7), [11, 7], [10, 7], [9, 7], [8, 7], [8, 6], [8, 5], [7, 5], [7, 4], [7, 3], [6, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (-1, 0), (0, -1), (0, -1), (-1, 0)]",[5],"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0]",1,8,6,270
1,maxModel3,5,12,9,12,7,6,"[0, 0, 0, 0, 0, 0, 0, 0]","[(7, 6), [7, 7], [7, 8], [7, 9], [8, 9], [8, 10], [8, 11], [8, 12], [9, 12]]","[(0, 1), (0, 1), (0, 1), (1, 0), (0, 1), (0, 1), (0, 1), (1, 0)]",[4],"[0, 0, 0, 0, 0, 0, 0, 2]",1,4,6,180
2,maxModel3,3,4,11,4,7,12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 12), [8, 12], [8, 11], [8, 10], [8, 9], [8, 8], [8, 7], [8, 6], [9, 6], [9, 5], [10, 5], [11, 5], [11, 4]]","[(1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (0, -1)]",[1],"[0, 0, 0, 0, 0, 0, 0, 2, 0, 2, 2, 0]",1,8,8,0
3,maxModel3,8,4,8,10,1,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 7), [2, 7], [3, 7], [4, 7], [5, 7], [6, 7], [7, 7], [7, 6], [7, 5], [8, 5], [8, 4]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1]",0,6,7,90
4,maxModel3,2,5,2,9,10,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(10, 7), [9, 7], [9, 6], [8, 6], [7, 6], [6, 6], [5, 6], [4, 6], [3, 6], [3, 7], [2, 7], [2, 6], [2, 5]]","[(-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, -1), (0, -1)]","[2, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]",2,4,8,270
5,maxModel3,4,5,4,9,11,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[(11, 7), [10, 7], [10, 8], [9, 8], [8, 8], [7, 8], [6, 8], [5, 8], [4, 8], [4, 9]]","[(-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]",[2],"[0, 0, 0, 0, 0, 0, 0, 0, 2]",1,4,7,270
6,maxModel3,12,4,12,10,4,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(4, 7), [5, 7], [6, 7], [6, 6], [7, 6], [8, 6], [9, 6], [9, 5], [10, 5], [11, 5], [12, 5], [12, 4]]","[(1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (0, -1)]","[3, 7]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",2,6,8,90
7,maxModel3,13,4,13,10,7,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7, 7), [8, 7], [9, 7], [10, 7], [11, 7], [12, 7], [12, 8], [13, 8], [13, 9], [13, 10]]","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (0, 1)]",[7],"[0, 0, 0, 0, 0, 2, 2, 2, 2]",1,6,6,90
8,maxModel3,3,3,3,11,10,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(10, 7), [9, 7], [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [4, 6], [4, 5], [4, 4], [3, 4], [3, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1)]",[],"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]",0,8,7,270
9,maxModel3,2,3,2,11,9,7,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(9, 7), [8, 7], [7, 7], [6, 7], [5, 7], [4, 7], [3, 7], [3, 6], [3, 5], [3, 4], [2, 4], [2, 3]]","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, -1), (0, -1), (-1, 0), (0, -1)]",[7],"[0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1]",special,8,7,270
